date,team1,team2,venue,toss_winner,toss_decision,match_type,season,winner,team1_won,toss_winner_is_team1,team1_historical_win_rate,team2_historical_win_rate,team1_recent_win_rate,team2_recent_win_rate,team1_h2h_win_rate,team2_h2h_win_rate,team1_venue_win_rate,team2_venue_win_rate,team1_historical_sample_size,team2_historical_sample_size,team1_h2h_sample_size,team2_h2h_sample_size,team1_venue_sample_size,team2_venue_sample_size,team1_h2h_reliability,team2_h2h_reliability,team1_venue_reliability,team2_venue_reliability
2024-11-28,Sierra Leone,Eswatini,"Nigeria Cricket Federation Oval 2, Abuja",Sierra Leone,bat,T20,2024/25,Sierra Leone,1,1,0.3928571428571428,0.3333333333333333,0.6,0.4,1.0,0.0,0.0,1.0,28,9,1,1,1,1,LOW,LOW,LOW,LOW
2024-11-28,Nigeria,Botswana,"Nigeria Cricket Federation Oval 2, Abuja",Nigeria,bat,T20,2024/25,Nigeria,1,1,0.5263157894736842,0.4,0.8,0.8,1.0,0.0,1.0,1.0,57,30,1,1,1,1,LOW,LOW,LOW,LOW
2024-11-28,Bahrain,United Arab Emirates,University of Doha for Science and Technology,Bahrain,bat,T20,2024/25,United Arab Emirates,0,1,0.5094339622641509,0.5555555555555556,0.6,1.0,0.5,0.5,0.5,1.0,53,90,4,4,2,2,LOW,LOW,LOW,LOW
2024-12-01,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,bat,T20,2024/25,Pakistan,1,1,0.5991189427312775,0.4057971014492754,0.4,1.0,0.8823529411764706,0.1176470588235294,0.5,0.7,227,138,17,17,0,10,MEDIUM,MEDIUM,LOW,MEDIUM
2024-12-02,Bermuda,Argentina,"Hurlingham Club Ground, Buenos Aires",Argentina,field,T20,2024/25,Bermuda,1,0,0.64,0.3846153846153846,0.8,0.8,1.0,0.0,1.0,0.0,25,13,3,3,1,1,LOW,LOW,LOW,LOW
2024-12-03,Zimbabwe,Pakistan,"Queens Sports Club, Bulawayo",Zimbabwe,bat,T20,2024/25,Pakistan,0,1,0.4028776978417266,0.6008771929824561,0.8,0.4,0.1111111111111111,0.8888888888888888,0.6363636363636364,1.0,139,228,18,18,11,1,MEDIUM,MEDIUM,MEDIUM,LOW
2024-12-04,Rwanda,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Rwanda,bat,T20,2024/25,Nigeria,0,1,0.2878787878787879,0.5344827586206896,0.4,1.0,0.0,1.0,0.05,0.5,66,58,4,4,20,0,LOW,LOW,HIGH,LOW
2024-12-04,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,T20,2024/25,Uganda,1,0,0.7654320987654321,0.3870967741935484,0.4,0.8,1.0,0.0,0.9,0.5,81,31,4,4,20,0,LOW,LOW,HIGH,LOW
2024-12-05,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,bat,T20,2024/25,Zimbabwe,0,1,0.6026200873362445,0.4,0.4,0.6,0.8947368421052632,0.1052631578947368,1.0,0.5833333333333334,229,140,19,19,2,12,MEDIUM,MEDIUM,LOW,MEDIUM
2024-12-05,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,T20,2024/25,Uganda,1,0,0.7682926829268293,0.2835820895522388,0.4,0.2,1.0,0.0,0.9047619047619048,0.0476190476190476,82,67,15,15,21,21,MEDIUM,MEDIUM,HIGH,HIGH
2024-12-05,Nigeria,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,T20,2024/25,Nigeria,1,0,0.5423728813559322,0.375,1.0,0.6,1.0,0.0,1.0,0.0,59,32,2,2,1,1,LOW,LOW,LOW,LOW
2024-12-06,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,T20,2024/25,Uganda,0,1,0.55,0.7710843373493976,1.0,0.6,0.0,1.0,1.0,0.9090909090909092,60,83,6,6,2,22,MEDIUM,MEDIUM,LOW,HIGH
2024-12-06,Panama,Suriname,"St Albans Club, Buenos Aires",Panama,bat,T20,2024/25,Panama,1,1,0.1818181818181818,0.5,0.0,0.5,0.5,0.5,0.5,0.5,11,0,0,0,0,0,LOW,LOW,LOW,LOW
2024-12-06,Botswana,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,T20,2024/25,Rwanda,0,0,0.3636363636363636,0.2794117647058823,0.4,0.2,0.0,1.0,0.0,0.0454545454545454,33,68,3,3,2,22,LOW,LOW,LOW,HIGH
2024-12-06,Bahamas,Brazil,"St George's College Ground, Buenos Aires",Bahamas,bat,T20,2024/25,Bahamas,1,1,0.25,1.0,0.2,1.0,0.5,0.5,0.5,0.5,8,1,0,0,0,0,LOW,LOW,LOW,LOW
2024-12-07,Mexico,Brazil,"Hurlingham Club Ground, Buenos Aires",Mexico,bat,T20,2024/25,Mexico,1,1,0.5,0.5,0.4,0.5,0.0,1.0,0.5,0.5,8,2,1,1,0,0,LOW,LOW,LOW,LOW
2024-12-07,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,T20,2024/25,Uganda,1,0,0.7738095238095238,0.2898550724637681,0.8,0.4,1.0,0.0,0.9130434782608696,0.0869565217391304,84,69,16,16,23,23,MEDIUM,MEDIUM,HIGH,HIGH
2024-12-07,Argentina,Belize,"St George's College Ground, Buenos Aires",Belize,field,T20,2024/25,Argentina,1,0,0.3571428571428571,0.2,0.6,0.2,1.0,0.0,0.5,0.5,14,5,1,1,0,0,LOW,LOW,LOW,LOW
2024-12-07,Nigeria,Botswana,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,T20,2024/25,Botswana,0,1,0.5409836065573771,0.3529411764705882,0.8,0.2,1.0,0.0,0.6666666666666666,0.0,61,34,3,3,3,3,LOW,LOW,LOW,LOW
2024-12-07,Cayman Islands,Panama,"St George's College Ground, Buenos Aires",Cayman Islands,bat,T20,2024/25,Cayman Islands,1,1,0.2857142857142857,0.25,0.4,0.2,1.0,0.0,0.5,0.5,14,12,2,2,0,0,LOW,LOW,LOW,LOW
2024-12-07,Bermuda,Suriname,"Hurlingham Club Ground, Buenos Aires",Bermuda,bat,T20,2024/25,Bermuda,1,1,0.6538461538461539,0.0,0.8,0.0,0.5,0.5,1.0,0.5,26,1,0,0,2,0,LOW,LOW,LOW,LOW
2024-12-08,Cayman Islands,Belize,"Hurlingham Club Ground, Buenos Aires",Cayman Islands,bat,T20,2024/25,Cayman Islands,1,1,0.3333333333333333,0.1666666666666666,0.4,0.2,0.5,0.5,1.0,0.5,15,6,0,0,1,0,LOW,LOW,LOW,LOW
2024-12-08,Suriname,Brazil,"St Albans Club, Buenos Aires",Suriname,bat,T20,2024/25,Brazil,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.0,0.5,2,3,0,0,1,0,LOW,LOW,LOW,LOW
2024-12-08,Bahamas,Argentina,"Hurlingham Club Ground, Buenos Aires",Bahamas,bat,T20,2024/25,Bahamas,1,1,0.3333333333333333,0.4,0.4,0.8,0.5,0.5,0.5,0.0,9,15,2,2,2,2,LOW,LOW,LOW,LOW
2024-12-08,Panama,Bermuda,"St Albans Club, Buenos Aires",Panama,bat,T20,2024/25,Bermuda,0,1,0.2307692307692307,0.6666666666666666,0.2,0.8,0.0,1.0,1.0,1.0,13,27,3,3,1,2,LOW,LOW,LOW,LOW
2024-12-08,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Rwanda,bat,T20,2024/25,Botswana,0,1,0.2857142857142857,0.3714285714285714,0.4,0.2,1.0,0.0,0.0833333333333333,0.25,70,35,4,4,24,4,LOW,LOW,HIGH,LOW
2024-12-08,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Uganda,field,T20,2024/25,Uganda,0,0,0.532258064516129,0.7764705882352941,0.6,1.0,0.0,1.0,0.5,0.9166666666666666,62,85,7,7,4,24,MEDIUM,MEDIUM,LOW,HIGH
2024-12-09,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,T20,2024/25,Uganda,1,0,0.7790697674418605,0.3888888888888889,1.0,0.4,1.0,0.0,0.92,0.4,86,36,5,5,25,5,MEDIUM,MEDIUM,HIGH,MEDIUM
2024-12-09,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,T20,2024/25,Rwanda,0,1,0.5238095238095238,0.2816901408450704,0.4,0.2,1.0,0.0,0.4,0.08,63,71,5,5,5,25,MEDIUM,MEDIUM,MEDIUM,HIGH
2024-12-10,Mexico,Bermuda,"Hurlingham Club Ground, Buenos Aires",Mexico,bat,T20,2024/25,Bermuda,0,1,0.5555555555555556,0.6785714285714286,0.4,0.8,0.5,0.5,1.0,1.0,9,28,0,0,1,3,LOW,LOW,LOW,LOW
2024-12-10,Bahamas,Belize,"St Albans Club, Buenos Aires",Belize,field,T20,2024/25,Bahamas,1,0,0.4,0.1428571428571428,0.4,0.0,0.5,0.5,0.0,0.5,10,7,0,0,2,0,LOW,LOW,LOW,LOW
2024-12-10,Panama,Argentina,"St Albans Club, Buenos Aires",Panama,bat,T20,2024/25,Argentina,0,1,0.2142857142857142,0.375,0.2,0.6,1.0,0.0,0.5,0.5,14,16,1,1,2,2,LOW,LOW,LOW,LOW
2024-12-10,South Africa,Pakistan,"Kingsmead, Durban",South Africa,bat,T20,2024/25,South Africa,1,1,0.5508021390374331,0.6,0.2,0.4,0.4285714285714285,0.5714285714285714,0.0,0.5,187,230,21,21,4,0,HIGH,HIGH,LOW,LOW
2024-12-10,Cayman Islands,Suriname,"Hurlingham Club Ground, Buenos Aires",Suriname,field,T20,2024/25,Suriname,0,0,0.375,0.0,0.4,0.0,0.5,0.5,1.0,0.0,16,3,0,0,2,1,LOW,LOW,LOW,LOW
2024-12-11,Suriname,Argentina,"Hurlingham Club Ground, Buenos Aires",Suriname,bat,T20,2024/25,Argentina,0,1,0.25,0.4117647058823529,0.25,0.6,0.5,0.5,0.5,0.0,4,17,0,0,2,3,LOW,LOW,LOW,LOW
2024-12-11,Mexico,Cayman Islands,"St George's College Ground, Buenos Aires",Mexico,bat,T20,2024/25,Cayman Islands,0,1,0.5,0.3529411764705882,0.4,0.4,0.5,0.5,0.5,1.0,10,17,0,0,0,1,LOW,LOW,LOW,LOW
2024-12-11,Bahamas,Panama,"Hurlingham Club Ground, Buenos Aires",Bahamas,bat,T20,2024/25,Bahamas,1,1,0.4545454545454545,0.2,0.6,0.2,0.5,0.5,0.6666666666666666,0.3333333333333333,11,15,2,2,3,3,LOW,LOW,LOW,LOW
2024-12-11,Bermuda,Brazil,"St George's College Ground, Buenos Aires",Brazil,field,T20,2024/25,Bermuda,1,0,0.6896551724137931,0.5,0.8,0.5,0.5,0.5,0.5,0.0,29,4,0,0,0,1,LOW,LOW,LOW,LOW
2024-12-11,Uganda,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Nigeria,field,T20,2024/25,Uganda,1,0,0.7816091954022989,0.515625,1.0,0.2,1.0,0.0,0.9230769230769232,0.3333333333333333,87,64,8,8,26,6,MEDIUM,MEDIUM,HIGH,MEDIUM
2024-12-11,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,field,T20,2024/25,Rwanda,1,0,0.2916666666666667,0.3783783783783784,0.4,0.4,0.8,0.2,0.1153846153846153,0.3333333333333333,72,37,5,5,26,6,MEDIUM,MEDIUM,HIGH,MEDIUM
2024-12-12,Panama,Brazil,"Belgrano Athletic Club Ground, Buenos Aires",Panama,bat,T20,2024/25,Brazil,0,1,0.1875,0.4,0.2,0.4,0.5,0.5,0.0,0.5,16,5,0,0,1,0,LOW,LOW,LOW,LOW
2024-12-12,Botswana,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Botswana,bat,T20,2024/25,Nigeria,0,1,0.3684210526315789,0.5076923076923077,0.4,0.0,0.25,0.75,0.2857142857142857,0.2857142857142857,38,65,4,4,7,7,LOW,LOW,MEDIUM,MEDIUM
2024-12-12,Suriname,Mexico,"St George's College Ground, Buenos Aires",Mexico,field,T20,2024/25,Mexico,0,0,0.2,0.4545454545454545,0.2,0.2,0.5,0.5,0.5,0.0,5,11,0,0,0,1,LOW,LOW,LOW,LOW
2024-12-12,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,field,T20,2024/25,Uganda,1,0,0.7840909090909091,0.3013698630136986,1.0,0.6,1.0,0.0,0.925925925925926,0.1481481481481481,88,73,17,17,27,27,MEDIUM,MEDIUM,HIGH,HIGH
2024-12-12,Bermuda,Belize,"St George's College Ground, Buenos Aires",Belize,field,T20,2024/25,Bermuda,1,0,0.7,0.125,1.0,0.0,1.0,0.0,1.0,0.0,30,8,1,1,1,1,LOW,LOW,LOW,LOW
2024-12-12,Bahamas,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",Bahamas,bat,T20,2024/25,Cayman Islands,0,1,0.5,0.3888888888888889,0.8,0.6,0.0,1.0,0.5,1.0,12,18,1,1,0,1,LOW,LOW,LOW,LOW
2024-12-13,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,T20,2024/25,Nigeria,1,1,0.5151515151515151,0.2972972972972973,0.2,0.4,0.8333333333333334,0.1666666666666666,0.375,0.1428571428571428,66,74,6,6,8,28,MEDIUM,MEDIUM,MEDIUM,HIGH
2024-12-13,Bahrain,United Arab Emirates,"ICC Academy, Dubai",Bahrain,bat,T20,2024/25,United Arab Emirates,0,1,0.5,0.5604395604395604,0.4,1.0,0.4,0.6,0.5,0.6666666666666666,54,91,5,5,0,3,MEDIUM,MEDIUM,LOW,LOW
2024-12-13,Pakistan,South Africa,"SuperSport Park, Centurion",Pakistan,bat,T20,2024/25,South Africa,0,1,0.5974025974025974,0.5531914893617021,0.4,0.4,0.5454545454545454,0.4545454545454545,1.0,0.2,231,188,22,22,2,5,HIGH,HIGH,LOW,MEDIUM
2024-12-13,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Uganda,bat,T20,2024/25,Uganda,1,1,0.7865168539325843,0.358974358974359,1.0,0.4,1.0,0.0,0.9285714285714286,0.25,89,39,6,6,28,8,MEDIUM,MEDIUM,HIGH,MEDIUM
2024-12-13,Saudi Arabia,Kuwait,"ICC Academy, Dubai",Kuwait,field,T20,2024/25,Kuwait,0,0,0.5151515151515151,0.6274509803921569,0.6,0.8,0.3333333333333333,0.6666666666666666,0.5,0.5,33,51,3,3,0,0,LOW,LOW,LOW,LOW
2024-12-14,Bahrain,Kuwait,"ICC Academy, Dubai",Kuwait,field,T20,2024/25,Bahrain,1,0,0.4909090909090909,0.6346153846153846,0.4,0.8,0.1818181818181818,0.8181818181818182,0.0,1.0,55,52,11,11,1,1,MEDIUM,MEDIUM,LOW,LOW
2024-12-14,Oman,Qatar,"ICC Academy, Dubai",Qatar,field,T20,2024/25,Oman,1,0,0.5,0.59375,0.2,0.8,0.5,0.5,0.5,0.5,76,32,0,0,0,0,LOW,LOW,LOW,LOW
2024-12-14,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,bat,T20,2024/25,Uganda,0,1,0.5223880597014925,0.7888888888888889,0.4,1.0,0.0,1.0,0.4444444444444444,0.9310344827586208,67,90,9,9,9,29,MEDIUM,MEDIUM,MEDIUM,HIGH
2024-12-14,Bahamas,Suriname,"Belgrano Athletic Club Ground, Buenos Aires",Bahamas,bat,T20,2024/25,Bahamas,1,1,0.4615384615384615,0.1666666666666666,0.8,0.2,0.5,0.5,0.0,0.5,13,6,0,0,1,0,LOW,LOW,LOW,LOW
2024-12-14,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",Mexico,field,T20,2024/25,Argentina,1,0,0.4444444444444444,0.5,0.6,0.4,1.0,0.0,0.0,0.5,18,12,2,2,3,0,LOW,LOW,LOW,LOW
2024-12-14,Panama,Belize,"St Albans Club, Buenos Aires",Panama,bat,T20,2024/25,Belize,0,1,0.1764705882352941,0.1111111111111111,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,17,9,1,1,3,1,LOW,LOW,LOW,LOW
2024-12-14,Cayman Islands,Brazil,"St Albans Club, Buenos Aires",Cayman Islands,bat,T20,2024/25,Cayman Islands,1,1,0.4210526315789473,0.5,0.8,0.4,0.5,0.5,0.5,1.0,19,6,0,0,2,1,LOW,LOW,LOW,LOW
2024-12-15,Cayman Islands,Argentina,"Hurlingham Club Ground, Buenos Aires",Argentina,field,T20,2024/25,Cayman Islands,1,0,0.45,0.4736842105263157,0.8,0.8,1.0,0.0,0.6666666666666666,0.25,20,19,1,1,3,4,LOW,LOW,LOW,LOW
2024-12-15,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field,T20,2024/25,Bangladesh,1,0,0.3773584905660377,0.4607329842931937,0.0,0.2,0.3571428571428571,0.6428571428571429,1.0,0.5,159,191,14,14,2,0,MEDIUM,MEDIUM,LOW,LOW
2024-12-15,Bermuda,Bahamas,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,bat,T20,2024/25,Bermuda,1,1,0.7096774193548387,0.5,1.0,0.8,1.0,0.0,1.0,0.5,31,14,2,2,3,2,LOW,LOW,LOW,LOW
2024-12-15,Qatar,Saudi Arabia,"ICC Academy, Dubai",Saudi Arabia,field,T20,2024/25,Saudi Arabia,0,0,0.5757575757575758,0.5,0.6,0.6,1.0,0.0,0.0,0.0,33,34,2,2,1,1,LOW,LOW,LOW,LOW
2024-12-15,Panama,Mexico,"Hurlingham Club Ground, Buenos Aires",Mexico,field,T20,2024/25,Panama,1,0,0.1666666666666666,0.4615384615384615,0.0,0.4,0.5,0.5,0.25,0.5,18,13,0,0,4,2,LOW,LOW,LOW,LOW
2024-12-15,Brazil,Belize,"Belgrano Athletic Club Ground, Buenos Aires",Brazil,bat,T20,2024/25,Belize,0,1,0.4285714285714285,0.2,0.4,0.2,0.5,0.5,1.0,0.5,7,10,0,0,1,0,LOW,LOW,LOW,LOW
2024-12-15,United Arab Emirates,Oman,"ICC Academy, Dubai",Oman,field,T20,2024/25,United Arab Emirates,1,0,0.5652173913043478,0.5064935064935064,1.0,0.4,0.4285714285714285,0.5714285714285714,0.75,1.0,92,77,7,7,4,1,MEDIUM,MEDIUM,LOW,LOW
2024-12-16,Bermuda,Cayman Islands,"St Albans Club, Buenos Aires",Bermuda,bat,T20,2024/25,Bermuda,1,1,0.71875,0.4761904761904761,1.0,0.8,1.0,0.0,1.0,0.6666666666666666,32,21,4,4,3,3,LOW,LOW,LOW,LOW
2024-12-16,Argentina,Brazil,"St George's College Ground, Buenos Aires",Brazil,field,T20,2024/25,Argentina,1,0,0.45,0.375,0.6,0.4,0.5,0.5,1.0,0.0,20,8,0,0,1,2,LOW,LOW,LOW,LOW
2024-12-16,Belize,Suriname,"St Albans Club, Buenos Aires",Belize,bat,T20,2024/25,Suriname,0,1,0.2727272727272727,0.1428571428571428,0.4,0.2,0.5,0.5,0.5,0.0,11,7,0,0,2,2,LOW,LOW,LOW,LOW
2024-12-16,United Arab Emirates,Kuwait,"ICC Academy, Dubai",United Arab Emirates,bat,T20,2024/25,United Arab Emirates,1,1,0.5698924731182796,0.6226415094339622,1.0,0.6,0.75,0.25,0.8,0.5,93,53,4,4,5,2,LOW,LOW,MEDIUM,LOW
2024-12-16,Bahamas,Mexico,"St George's College Ground, Buenos Aires",Bahamas,bat,T20,2024/25,Bahamas,1,1,0.4666666666666667,0.4285714285714285,0.6,0.2,0.5,0.5,1.0,0.5,15,14,0,0,1,2,LOW,LOW,LOW,LOW
2024-12-16,Saudi Arabia,Bahrain,"ICC Academy, Dubai",Bahrain,field,T20,2024/25,Bahrain,0,0,0.5142857142857142,0.5,0.6,0.4,0.3333333333333333,0.6666666666666666,0.5,0.5,35,56,6,6,2,2,MEDIUM,MEDIUM,LOW,LOW
2024-12-17,Oman,Bahrain,"ICC Academy, Dubai",Bahrain,field,T20,2024/25,Oman,1,0,0.5,0.5087719298245614,0.4,0.6,0.6,0.4,0.5,0.6666666666666666,78,57,5,5,2,3,MEDIUM,MEDIUM,LOW,LOW
2024-12-17,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field,T20,2024/25,Bangladesh,1,0,0.38125,0.4583333333333333,0.2,0.2,0.4,0.6,1.0,0.0,160,192,15,15,3,1,MEDIUM,MEDIUM,LOW,LOW
2024-12-17,Qatar,Kuwait,"ICC Academy, Dubai",Kuwait,field,T20,2024/25,Kuwait,0,0,0.5588235294117647,0.6111111111111112,0.4,0.4,0.4,0.6,0.0,0.3333333333333333,34,54,5,5,2,3,MEDIUM,MEDIUM,LOW,LOW
2024-12-18,Oman,Saudi Arabia,"ICC Academy, Dubai",Saudi Arabia,field,T20,2024/25,Saudi Arabia,0,0,0.5063291139240507,0.5,0.4,0.4,1.0,0.0,0.6666666666666666,0.3333333333333333,79,36,2,2,3,3,LOW,LOW,LOW,LOW
2024-12-18,United Arab Emirates,Qatar,"ICC Academy, Dubai",United Arab Emirates,bat,T20,2024/25,United Arab Emirates,1,1,0.574468085106383,0.5428571428571428,1.0,0.2,1.0,0.0,0.8333333333333334,0.0,94,35,3,3,6,3,LOW,LOW,MEDIUM,LOW
2024-12-19,Bangladesh,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",Bangladesh,bat,T20,2024/25,Bangladesh,1,1,0.3850931677018633,0.4559585492227979,0.4,0.2,0.4375,0.5625,1.0,0.0,161,193,16,16,4,2,MEDIUM,MEDIUM,LOW,LOW
2024-12-19,Saudi Arabia,United Arab Emirates,"ICC Academy, Dubai",United Arab Emirates,field,T20,2024/25,Saudi Arabia,1,0,0.5135135135135135,0.5789473684210527,0.4,1.0,0.0,1.0,0.5,0.8571428571428571,37,95,2,2,4,7,LOW,LOW,LOW,MEDIUM
2024-12-20,Bahrain,Qatar,"ICC Academy, Dubai",Qatar,field,T20,2024/25,Qatar,0,0,0.5,0.5277777777777778,0.4,0.2,0.5,0.5,0.5,0.0,58,36,4,4,4,4,LOW,LOW,LOW,LOW
2024-12-20,Oman,Kuwait,"ICC Academy, Dubai",Oman,bat,T20,2024/25,Kuwait,0,1,0.5,0.6181818181818182,0.4,0.4,1.0,0.0,0.5,0.5,80,55,2,2,4,4,LOW,LOW,LOW,LOW
2024-12-21,United Arab Emirates,Kuwait,Dubai International Cricket Stadium,United Arab Emirates,bat,T20,2024/25,United Arab Emirates,1,1,0.5729166666666666,0.625,0.8,0.6,0.8,0.2,0.1818181818181818,0.5,96,56,5,5,11,0,MEDIUM,MEDIUM,MEDIUM,LOW
2024-12-28,New Zealand,Sri Lanka,"Bay Oval, Mount Maunganui",Sri Lanka,field,T20,2024/25,New Zealand,1,0,0.5467980295566502,0.448087431693989,0.6,0.6,0.6363636363636364,0.3636363636363636,0.5,0.5,203,183,22,22,2,0,HIGH,HIGH,LOW,LOW
2024-12-30,New Zealand,Sri Lanka,"Bay Oval, Mount Maunganui",Sri Lanka,field,T20,2024/25,New Zealand,1,0,0.5490196078431373,0.4456521739130434,0.8,0.6,0.6521739130434783,0.3478260869565217,0.6666666666666666,0.0,204,184,23,23,3,1,HIGH,HIGH,LOW,LOW
2025-01-02,Sri Lanka,New Zealand,"Saxton Oval, Nelson",New Zealand,field,T20,2024/25,Sri Lanka,1,0,0.4432432432432432,0.551219512195122,0.4,0.8,0.3333333333333333,0.6666666666666666,0.5,0.5,185,205,24,24,0,0,HIGH,HIGH,LOW,LOW
2025-01-22,England,India,"Eden Gardens, Kolkata",India,field,T20,2024/25,India,0,0,0.543010752688172,0.6860986547085202,0.8,0.8,0.4583333333333333,0.5416666666666666,0.5,1.0,186,223,24,24,0,4,HIGH,HIGH,LOW,LOW
2025-01-25,England,India,"MA Chidambaram Stadium, Chepauk, Chennai",India,field,T20,2024/25,India,0,0,0.5401069518716578,0.6875,0.6,0.8,0.44,0.56,0.5,0.5,187,224,25,25,0,0,HIGH,HIGH,LOW,LOW
2025-01-28,England,India,"Saurashtra Cricket Association Stadium, Rajkot",India,field,T20,2024/25,England,1,0,0.5372340425531915,0.6888888888888889,0.4,0.8,0.4230769230769231,0.5769230769230769,0.5,1.0,188,225,26,26,0,2,HIGH,HIGH,LOW,LOW
2025-01-31,India,England,"Maharashtra Cricket Association Stadium, Pune",England,field,T20,2024/25,India,1,0,0.6858407079646017,0.5396825396825397,0.8,0.4,0.5555555555555556,0.4444444444444444,0.0,0.5,226,189,27,27,1,0,HIGH,HIGH,LOW,LOW
2025-02-02,India,England,"Wankhede Stadium, Mumbai",England,field,T20,2024/25,India,1,0,0.6872246696035242,0.5368421052631579,0.8,0.2,0.5714285714285714,0.4285714285714285,1.0,0.5,227,190,28,28,1,0,HIGH,HIGH,LOW,LOW
2025-02-03,Hungary,Malta,Marsa Sports Club,Malta,field,T20,2024/25,Hungary,1,0,0.4,0.4423076923076923,0.4,0.2,0.5,0.5,0.5,0.5833333333333334,20,52,2,2,6,24,LOW,LOW,MEDIUM,HIGH
2025-02-03,Malta,Austria,Marsa Sports Club,Austria,field,T20,2024/25,Austria,0,0,0.4339622641509434,0.5925925925925926,0.2,0.8,0.5,0.5,0.56,0.5,53,27,0,0,25,0,LOW,LOW,HIGH,LOW
2025-02-04,Malta,Hungary,Marsa Sports Club,Malta,bat,T20,2024/25,Hungary,0,1,0.4259259259259259,0.4285714285714285,0.2,0.4,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5714285714285714,54,21,3,3,26,7,LOW,LOW,HIGH,MEDIUM
2025-02-04,Hungary,Austria,Marsa Sports Club,Hungary,bat,T20,2024/25,Austria,0,1,0.4545454545454545,0.6071428571428571,0.6,1.0,0.0,1.0,0.625,1.0,22,28,1,1,8,1,LOW,LOW,MEDIUM,LOW
2025-02-05,Malta,Austria,Marsa Sports Club,Austria,field,T20,2024/25,Austria,0,0,0.4181818181818181,0.6206896551724138,0.0,1.0,0.0,1.0,0.5185185185185185,1.0,55,29,1,1,27,2,LOW,LOW,HIGH,LOW
2025-02-05,Austria,Hungary,Marsa Sports Club,Hungary,field,T20,2024/25,Hungary,0,0,0.6333333333333333,0.4347826086956521,1.0,0.4,1.0,0.0,1.0,0.5555555555555556,30,23,2,2,3,9,LOW,LOW,LOW,MEDIUM
2025-02-19,Bahrain,Indonesia,Udayana Cricket Ground,Indonesia,field,T20,2024/25,Bahrain,1,0,0.4915254237288136,0.5,0.4,1.0,0.5,0.5,0.5,0.6363636363636364,59,44,0,0,0,22,LOW,LOW,LOW,HIGH
2025-02-20,Indonesia,Bahrain,Udayana Cricket Ground,Bahrain,field,T20,2024/25,Bahrain,0,0,0.4888888888888889,0.5,0.8,0.6,0.0,1.0,0.6086956521739131,1.0,45,60,1,1,23,1,LOW,LOW,HIGH,LOW
2025-02-20,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,field,T20,2024/25,United States of America,0,0,0.4938271604938271,0.5128205128205128,0.4,0.4,0.5,0.5,0.4864864864864865,0.5,81,39,0,0,37,0,LOW,LOW,HIGH,LOW
2025-02-21,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,field,T20,2024/25,United States of America,0,0,0.4878048780487805,0.525,0.2,0.4,0.0,1.0,0.4736842105263157,1.0,82,40,1,1,38,1,LOW,LOW,HIGH,LOW
2025-02-22,Bahrain,Indonesia,Udayana Cricket Ground,Indonesia,field,T20,2024/25,Indonesia,0,0,0.5081967213114754,0.4782608695652174,0.6,0.6,1.0,0.0,1.0,0.5833333333333334,61,46,2,2,2,24,LOW,LOW,LOW,HIGH
